Wavelength	Intensity
[nm]	[uJ]

3.393242799999999875e+02	0.000000000000000000e+00
3.397027618141544849e+02	0.000000000000000000e+00
3.400812072492360016e+02	0.000000000000000000e+00
3.404596162941714965e+02	0.000000000000000000e+00
3.408379889378879852e+02	0.000000000000000000e+00
3.412163251693124835e+02	0.000000000000000000e+00
3.415946249773720069e+02	0.000000000000000000e+00
3.419728883509934576e+02	0.000000000000000000e+00
3.423511152791040217e+02	0.000000000000000000e+00
3.427293057506304308e+02	0.000000000000000000e+00
3.431074597545000415e+02	0.000000000000000000e+00
3.434855772796394717e+02	0.000000000000000000e+00
3.438636583149759076e+02	0.000000000000000000e+00
3.442417028494365354e+02	0.000000000000000000e+00
3.446197108719479729e+02	0.000000000000000000e+00
3.449976823714375200e+02	-0.000000000000000000e+00
3.453756173368319651e+02	0.000000000000000000e+00
3.457535157570584943e+02	-0.000000000000000000e+00
3.461313776210440096e+02	-0.000000000000000000e+00
3.465092029177155268e+02	0.000000000000000000e+00
3.468869916359999479e+02	0.000000000000000000e+00
3.472647437648245159e+02	-0.000000000000000000e+00
3.476424592931160191e+02	0.000000000000000000e+00
3.480201382098014733e+02	-0.000000000000000000e+00
3.483977805038080078e+02	3.065220271173118021e-08
3.487753861640624677e+02	-1.983810852167060991e-07
3.491529551794920394e+02	4.695460288321774289e-08
3.495304875390234542e+02	4.075996107217234870e-08
3.499079832315840122e+02	7.545629600755971534e-08
3.502854422461004447e+02	-3.835148404711653115e-08
3.506628645715000516e+02	-5.088621921982533577e-08
3.510402501967095077e+02	-3.486260316771240617e-08
3.514175991106560559e+02	-1.126460241298904736e-07
3.517949113022664847e+02	-9.521719770121369569e-08
3.521721867604679232e+02	2.679236413263535018e-08
3.525494254741875011e+02	2.667658770298976543e-08
3.529266274323519497e+02	2.644118133635085722e-08
3.533037926238885120e+02	1.142542498323773534e-08
3.536809210377239765e+02	-3.261502108173108387e-08
3.540580126627855293e+02	-6.098031822326876231e-08
3.544350674879999588e+02	-3.275848040397009854e-09
3.548120855022945079e+02	-4.648799337425103914e-08
3.551890666945959651e+02	3.975712168317138499e-08
3.555660110538314598e+02	2.536006016088706858e-08
3.559429185689280075e+02	8.041981730413574206e-08
3.563197892288124535e+02	-4.381583563879517499e-08
3.566966230224119840e+02	-6.921557414903529394e-08
3.570734199386534442e+02	-2.891627071715649444e-08
3.574501799664639634e+02	2.236725047357017635e-08
3.578269030947704437e+02	7.830513493182059100e-07
3.582035893125000143e+02	4.687701400401078172e-08
3.585802386085795206e+02	1.212119906113586596e-07
3.589568509719359781e+02	3.382189266220118840e-08
3.593334263914964595e+02	-5.046209388333881624e-08
3.597099648561880372e+02	4.420405032879962094e-08
3.600864663549374427e+02	2.089643908164932566e-08
3.604629308766720328e+02	-4.980318671472438166e-08
3.608393584103184821e+02	-2.655691439600449597e-09
3.612157489448039200e+02	-2.624753753284835558e-08
3.615921024690555328e+02	-7.334493621166988608e-08
3.619684189719999381e+02	-2.623470694041891310e-09
3.623446984425644928e+02	2.029799667537805730e-08
3.627209408696759283e+02	3.117883043140574797e-08
3.630971462422614877e+02	-2.561147667641569265e-09
3.634733145492479593e+02	-2.484907041848907717e-08
3.638494457795624726e+02	-1.356533821378191557e-08
3.642255399221319863e+02	-5.749752553878302051e-08
3.646015969658835161e+02	8.536198589721074776e-09
3.649776168997440209e+02	-5.777573451739017907e-08
3.653535997126404595e+02	-1.233901465339252284e-07
3.657295453935000182e+02	7.400030110603883132e-08
3.661054539312494285e+02	-1.328999319201399838e-07
3.664813253148159902e+02	8.431288210613826162e-09
3.668571595331264348e+02	-8.997474379576933949e-08
3.672329565751080054e+02	-2.416602329518234323e-08
3.676087164296874903e+02	-4.541482276956759823e-08
3.679844390857920189e+02	-1.094001645346222349e-07
3.683601245323484932e+02	-5.521119882780907869e-08
3.687357727582839857e+02	-4.378680096108318344e-08
3.691113837525254553e+02	-2.265951073282903194e-08
3.694869575039999745e+02	7.762359154262016468e-09
3.698624940016345022e+02	1.753964454070397412e-08
3.702379932343559403e+02	-5.104312995594463614e-08
3.706134551910914752e+02	-3.092584832085023024e-08
3.709888798607680087e+02	3.556317111999595195e-08
3.713642672323124998e+02	5.376601934840064815e-08
3.717396172946519641e+02	1.640010646036013240e-08
3.721149300367134742e+02	7.030875959189097699e-09
3.724902054474239890e+02	7.973796928651055119e-08
3.728654435157105240e+02	-1.103101176041235525e-08
3.732406442305000382e+02	-2.018513768969583524e-09
3.736158075807195473e+02	-2.858988692195265076e-08
3.739909335552960101e+02	-1.963645711165191400e-08
3.743660221431564423e+02	-6.273300480838169362e-08
3.747410733332279733e+02	6.681402851330752230e-09
3.751160871144374482e+02	-2.768675991843451033e-08
3.754910634757119965e+02	2.336887274991081403e-08
3.758660024059784632e+02	6.471893407399577671e-08
3.762409038941640347e+02	-4.317364057633529698e-08
3.766157679291954992e+02	2.260093722917727891e-08
3.769905944999999861e+02	-9.899082049231580991e-09
3.773653835955044542e+02	-1.805244949595912126e-09
3.777401352046360330e+02	1.379486779415025116e-08
3.781148493163215107e+02	-9.418838336135642717e-09
3.784895259194879600e+02	2.856896098445595948e-08
3.788641650030625101e+02	-6.148133478965829742e-08
3.792387665559719494e+02	-2.375381348215028339e-08
3.796133305671435210e+02	-1.622711828211382727e-08
3.799878570255040131e+02	3.429219563850564440e-08
3.803623459199804984e+02	-5.095280206473854565e-08
3.807367972394999924e+02	-3.628215410077670081e-08
3.811112109729895110e+02	-3.582505935089555510e-08
3.814855871093760129e+02	-1.509872608574501993e-08
3.818599256375865139e+02	-2.170242801686310794e-08
3.822342265465480295e+02	-6.132718606222828486e-08
3.826084898251874620e+02	-8.094962313456005355e-09
3.829827154624319974e+02	1.806848469493654032e-08
3.833569034472084809e+02	3.736403238334576392e-08
3.837310537684439851e+02	-1.429775726799847696e-08
3.841051664150654688e+02	-1.416281260121586350e-08
3.844792413760000045e+02	-2.039950600085940961e-08
3.848532786401744374e+02	-3.923468251349179884e-08
3.852272781965160107e+02	-7.693088833670034438e-09
3.856012400339514556e+02	4.836772267652177137e-08
3.859751641414080154e+02	-2.606108244654240311e-08
3.863490505078124784e+02	-5.033976209404061174e-08
3.867228991220919170e+02	1.074606061301838540e-08
3.870967099731734606e+02	-1.942381686325094151e-08
3.874704830499839545e+02	2.846466502166601707e-08
3.878442183414504711e+02	-1.345091276751617345e-09
3.882179158364999694e+02	1.037846221414044126e-08
3.885915755240595217e+02	3.921953484015345169e-08
3.889651973930559734e+02	-4.680919525996698309e-08
3.893387814324165106e+02	-1.260584838127920222e-08
3.897123276310680353e+02	-3.493874997867590496e-08
3.900858359779375064e+02	-1.260290879538097579e-09
3.904593064619519396e+02	4.259164061344923189e-09
3.908327390720384642e+02	3.140165701320281378e-08
3.912061337971239823e+02	-6.611369510209720663e-09
3.915794906261354527e+02	-1.719080495207170171e-08
3.919528095479999479e+02	-2.233372814850879705e-08
3.923260905516444836e+02	-5.360108045676158080e-08
3.926993336259960188e+02	4.031729555848775359e-08
3.930725387599815122e+02	-3.713977485260829129e-08
3.934457059425279795e+02	-1.637709269650064528e-08
3.938188351625624364e+02	-5.126810389625446457e-08
3.941919264090120123e+02	-3.582358371695610904e-08
3.945649796708034955e+02	-7.423370546265474613e-08
3.949379949368640155e+02	2.786598522365974591e-08
3.953109721961204741e+02	1.801413491810359220e-08
3.956839114375000008e+02	-1.992521715568091794e-08
3.960568126499294976e+02	-2.897281880218431524e-08
3.964296758223359802e+02	4.486178885146216878e-08
3.968025009436465211e+02	-5.572993383783070379e-09
3.971752880027879655e+02	-1.029171840381383203e-09
3.975480369886874996e+02	2.568465641706923030e-08
3.979207478902720254e+02	3.404170306916148024e-09
3.982934206964685586e+02	-1.407407798563065602e-08
3.986660553962040012e+02	2.493078027296478072e-08
3.990386519784054826e+02	-2.240447427063324261e-08
3.994112104319999617e+02	-3.911338210221882790e-08
3.997837307459144540e+02	1.589896788689291323e-08
4.001562129090759754e+02	1.996080399233403379e-08
4.005286569104114847e+02	-2.579120506223741171e-08
4.009010627388479975e+02	-1.326671282991298182e-08
4.012734303833124727e+02	-4.176228701137320651e-08
4.016457598327320397e+02	-8.986217576166539386e-10
4.020180510760334869e+02	-9.130430536211131260e-10
4.023903041021440004e+02	-2.892817692187636741e-08
4.027625188999904822e+02	-6.463424960383561178e-08
4.031346954584999480e+02	7.032521870282475030e-09
4.035068337665994704e+02	-3.649214856352901571e-08
4.038789338132160083e+02	-1.660954079216900210e-08
4.042509955872764635e+02	1.865733283360597903e-08
4.046230190777079656e+02	3.016008820869856852e-09
4.049950042734374733e+02	-8.823537240371798684e-10
4.053669511633919456e+02	-5.506662741292468024e-08
4.057388597364985117e+02	-3.553314424360943926e-08
4.061107299816839600e+02	-3.530955418063643974e-08
4.064825618878755336e+02	-8.640080525299116337e-10
4.068543554439999639e+02	-4.652587481871683804e-09
4.072261106389844940e+02	4.435937686316400925e-08
4.075978274617559691e+02	-1.581085829056570858e-08
4.079695059012415186e+02	-1.575085397083339621e-08
4.083411459463679876e+02	-2.670229782758082092e-08
4.087127475860624486e+02	-1.186699376005301233e-08
4.090843108092520310e+02	-2.280958128433385860e-08
4.094558356048634664e+02	-8.246334463559688648e-10
