Wavelength	Intensity
[nm]	[uJ]

3.393242799999999875e+02	0.000000000000000000e+00
3.397027618141544849e+02	0.000000000000000000e+00
3.400812072492360016e+02	0.000000000000000000e+00
3.404596162941714965e+02	0.000000000000000000e+00
3.408379889378879852e+02	0.000000000000000000e+00
3.412163251693124835e+02	0.000000000000000000e+00
3.415946249773720069e+02	0.000000000000000000e+00
3.419728883509934576e+02	0.000000000000000000e+00
3.423511152791040217e+02	0.000000000000000000e+00
3.427293057506304308e+02	0.000000000000000000e+00
3.431074597545000415e+02	0.000000000000000000e+00
3.434855772796394717e+02	0.000000000000000000e+00
3.438636583149759076e+02	0.000000000000000000e+00
3.442417028494365354e+02	-0.000000000000000000e+00
3.446197108719479729e+02	0.000000000000000000e+00
3.449976823714375200e+02	0.000000000000000000e+00
3.453756173368319651e+02	0.000000000000000000e+00
3.457535157570584943e+02	-0.000000000000000000e+00
3.461313776210440096e+02	-0.000000000000000000e+00
3.465092029177155268e+02	0.000000000000000000e+00
3.468869916359999479e+02	0.000000000000000000e+00
3.472647437648245159e+02	0.000000000000000000e+00
3.476424592931160191e+02	0.000000000000000000e+00
3.480201382098014733e+02	-0.000000000000000000e+00
3.483977805038080078e+02	-4.508000539327929888e-08
3.487753861640624677e+02	-1.636147162592287707e-07
3.491529551794920394e+02	2.292431586016146013e-08
3.495304875390234542e+02	-3.147970218103668165e-09
3.499079832315840122e+02	-2.830249039932285844e-09
3.502854422461004447e+02	3.211139240343671855e-08
3.506628645715000516e+02	-2.142214884184363866e-09
3.510402501967095077e+02	1.352738469354599723e-08
3.514175991106560559e+02	-3.324785988692588202e-08
3.517949113022664847e+02	-1.397285889225197371e-07
3.521721867604679232e+02	-2.047353163703442266e-09
3.525494254741875011e+02	-6.224433157257290561e-08
3.529266274323519497e+02	-1.695038452568457151e-08
3.533037926238885120e+02	-3.155533857336226210e-08
3.536809210377239765e+02	-3.127557201308511468e-08
3.540580126627855293e+02	-8.851629236629111010e-08
3.544350674879999588e+02	4.128197921217615685e-08
3.548120855022945079e+02	-1.172434443351019791e-07
3.551890666945959651e+02	4.106729854872218606e-08
3.555660110538314598e+02	1.237458084095992129e-08
3.559429185689280075e+02	-9.946324124006869451e-08
3.563197892288124535e+02	-1.104804041511385409e-07
3.566966230224119840e+02	-2.827397147115057541e-08
3.570734199386534442e+02	2.418316971739911724e-08
3.574501799664639634e+02	-1.737492933910862360e-09
3.578269030947704437e+02	6.721353358562288140e-07
3.582035893125000143e+02	9.767713245953523695e-08
3.585802386085795206e+02	6.033666990188997392e-08
3.589568509719359781e+02	1.053800332956192055e-08
3.593334263914964595e+02	-1.449380850141207948e-07
3.597099648561880372e+02	-1.598512820175468007e-09
3.600864663549374427e+02	-3.694175855416915819e-08
3.604629308766720328e+02	-1.194530932224537988e-07
3.608393584103184821e+02	-1.078104045484779145e-07
3.612157489448039200e+02	-6.058320244261142733e-08
3.615921024690555328e+02	-7.227368469350268780e-08
3.619684189719999381e+02	4.501795243714301468e-08
3.623446984425644928e+02	7.858024138461719386e-08
3.627209408696759283e+02	7.716630640154610908e-08
3.630971462422614877e+02	-4.645738897423318358e-08
3.634733145492479593e+02	6.539404022004794574e-08
3.638494457795624726e+02	-5.678749376083101884e-08
3.642255399221319863e+02	-1.115275008021559809e-07
3.646015969658835161e+02	-2.361368248491642962e-08
3.649776168997440209e+02	9.566863330694396135e-09
3.653535997126404595e+02	-1.333884834041130215e-07
3.657295453935000182e+02	9.686507141728124602e-08
3.661054539312494285e+02	-1.319125727336048667e-07
3.664813253148159902e+02	-3.426442305685901968e-08
3.668571595331264348e+02	-4.521399981714909557e-08
3.672329565751080054e+02	3.106866774255944184e-08
3.676087164296874903e+02	-1.220683044913595470e-08
3.679844390857920189e+02	-1.191288428296603182e-07
3.683601245323484932e+02	-6.482147818909129970e-08
3.687357727582839857e+02	-2.212602026670936906e-08
3.691113837525254553e+02	-9.295740918224602523e-08
3.694869575039999745e+02	-4.160205942894512748e-08
3.698624940016345022e+02	8.559028201402061015e-09
3.702379932343559403e+02	-7.946357316150481985e-08
3.706134551910914752e+02	-5.881100330513291285e-08
3.709888798607680087e+02	8.159826546285583586e-09
3.713642672323124998e+02	8.048315940552284801e-09
3.717396172946519641e+02	-3.828469954340543265e-08
3.721149300367134742e+02	-2.863343270852205108e-08
3.724902054474239890e+02	7.146984836697880640e-08
3.728654435157105240e+02	5.268380540756339340e-08
3.732406442305000382e+02	-3.692840634626499286e-08
3.736158075807195473e+02	-3.664338380542546362e-08
3.739909335552960101e+02	6.920645326394662992e-08
3.743660221431564423e+02	3.355531083537422489e-08
3.747410733332279733e+02	5.066026496903040430e-08
3.751160871144374482e+02	-1.170956381102182454e-09
3.754910634757119965e+02	9.995685667071973725e-08
3.758660024059784632e+02	-1.779297711725112983e-08
3.762409038941640347e+02	-2.590047977689909317e-08
3.766157679291954992e+02	-2.557402954042622141e-08
3.769905944999999861e+02	-5.750693421437588511e-08
3.773653835955044542e+02	-4.868484021993253238e-08
3.777401352046360330e+02	-7.892218241153828493e-08
3.781148493163215107e+02	-1.046715809528744895e-09
3.784895259194879600e+02	3.683190189463886579e-08
3.788641650030625101e+02	-8.324010599485903638e-08
3.792387665559719494e+02	-3.780173079433954036e-08
3.796133305671435210e+02	-8.278567003703243098e-09
3.799878570255040131e+02	6.199545333872558783e-09
3.803623459199804984e+02	6.085830751756707140e-09
3.807367972394999924e+02	1.986946602661560204e-08
3.811112109729895110e+02	-4.892646482153523045e-08
3.814855871093760129e+02	5.851925564903755124e-09
3.818599256375865139e+02	1.924802959478964644e-08
3.822342265465480295e+02	-1.419528205623607209e-08
3.826084898251874620e+02	-1.409394168476654915e-08
3.829827154624319974e+02	1.213403589381477470e-08
3.833569034472084809e+02	-8.804467844542475765e-10
3.837310537684439851e+02	5.538408611632807295e-09
3.841051664150654688e+02	4.363339046390654779e-08
3.844792413760000045e+02	-3.877590399879461763e-08
3.848532786401744374e+02	-8.914144345874618480e-08
3.852272781965160107e+02	1.168163652985718008e-08
3.856012400339514556e+02	7.381666917503485426e-08
3.859751641414080154e+02	-3.783168151421420574e-08
3.863490505078124784e+02	-7.427458585228513231e-08
3.867228991220919170e+02	-6.891343606099235082e-09
3.870967099731734606e+02	-8.232071647744499530e-10
3.874704830499839545e+02	-3.064010468783869173e-08
3.878442183414504711e+02	-3.034379161029084482e-08
3.882179158364999694e+02	-3.594023259255170933e-08
3.885915755240595217e+02	1.658562783827054094e-08
3.889651973930559734e+02	-9.184194920589399916e-08
3.893387814324165106e+02	-4.040002725215559036e-08
3.897123276310680353e+02	-3.442972386171395289e-08
3.900858359779375064e+02	2.142630376186082978e-08
3.904593064619519396e+02	-2.280605743661933300e-08
3.908327390720384642e+02	2.643926252609069465e-08
3.912061337971239823e+02	-1.689684638837524013e-08
3.915794906261354527e+02	1.525095662214021845e-08
3.919528095479999479e+02	-3.242415765527495839e-08
3.923260905516444836e+02	9.762232159065858535e-09
3.926993336259960188e+02	9.667787523286316489e-09
3.930725387599815122e+02	2.498228969231823140e-08
3.934457059425279795e+02	4.382331689294822721e-09
3.938188351625624364e+02	-3.578447206572036284e-08
3.941919264090120123e+02	-2.050050559963972708e-08
3.945649796708034955e+02	-4.452799340387699683e-08
3.949379949368640155e+02	9.000571450990456675e-09
3.953109721961204741e+02	-3.409055332110884410e-08
3.956839114375000008e+02	-3.363573127038150076e-08
3.960568126499294976e+02	-9.937308327109520013e-09
3.964296758223359802e+02	2.692289624081788471e-08
3.968025009436465211e+02	-4.607315100425406765e-08
3.971752880027879655e+02	8.349951316652404388e-09
3.975480369886874996e+02	2.163352585787141656e-08
3.979207478902720254e+02	-1.381517308541644404e-08
3.982934206964685586e+02	-1.803942938356309222e-08
3.986660553962040012e+02	-5.911828120733715557e-10
3.990386519784054826e+02	-3.914273823822343487e-08
3.994112104319999617e+02	-1.752716345284465630e-08
3.997837307459144540e+02	-9.002146524121048747e-09
4.001562129090759754e+02	7.794738260285542347e-09
4.005286569104114847e+02	7.711681264831962124e-09
4.009010627388479975e+02	-8.779198085017178979e-09
4.012734303833124727e+02	-4.548109026736132188e-08
4.016457598327320397e+02	3.510777672245181503e-09
4.020180510760334869e+02	1.555079568188117859e-08
4.023903041021440004e+02	-2.055716279468763004e-08
4.027625188999904822e+02	-3.239885558709656289e-08
4.031346954584999480e+02	-8.468948823219106858e-09
4.035068337665994704e+02	1.132088926163299286e-08
4.038789338132160083e+02	3.384326110253469933e-09
4.042509955872764635e+02	3.071406631147636923e-08
4.046230190777079656e+02	1.897527156187167552e-08
4.049950042734374733e+02	-5.298319671453371576e-10
4.053669511633919456e+02	-4.309722986467197387e-08
4.057388597364985117e+02	-2.747962345769410498e-08
4.061107299816839600e+02	-8.177123915222934846e-09
4.064825618878755336e+02	-1.191118105982266280e-08
4.068543554439999639e+02	-2.326666525495134018e-08
4.072261106389844940e+02	1.832970211951313310e-08
4.075978274617559691e+02	-3.043457008736317948e-08
4.079695059012415186e+02	-2.286470762915119081e-08
4.083411459463679876e+02	-1.897287740844108485e-08
4.087127475860624486e+02	-7.856738159990648284e-09
4.090843108092520310e+02	-1.149104572815362631e-08
4.094558356048634664e+02	-4.936451958234992917e-10
