Wavelength	Intensity
[nm]	[uJ]

3.393242799999999875e+02	0.000000000000000000e+00
3.397027618141544849e+02	0.000000000000000000e+00
3.400812072492360016e+02	0.000000000000000000e+00
3.404596162941714965e+02	0.000000000000000000e+00
3.408379889378879852e+02	0.000000000000000000e+00
3.412163251693124835e+02	0.000000000000000000e+00
3.415946249773720069e+02	0.000000000000000000e+00
3.419728883509934576e+02	0.000000000000000000e+00
3.423511152791040217e+02	0.000000000000000000e+00
3.427293057506304308e+02	-0.000000000000000000e+00
3.431074597545000415e+02	0.000000000000000000e+00
3.434855772796394717e+02	0.000000000000000000e+00
3.438636583149759076e+02	0.000000000000000000e+00
3.442417028494365354e+02	-0.000000000000000000e+00
3.446197108719479729e+02	-0.000000000000000000e+00
3.449976823714375200e+02	0.000000000000000000e+00
3.453756173368319651e+02	0.000000000000000000e+00
3.457535157570584943e+02	0.000000000000000000e+00
3.461313776210440096e+02	-0.000000000000000000e+00
3.465092029177155268e+02	-0.000000000000000000e+00
3.468869916359999479e+02	0.000000000000000000e+00
3.472647437648245159e+02	0.000000000000000000e+00
3.476424592931160191e+02	0.000000000000000000e+00
3.480201382098014733e+02	0.000000000000000000e+00
3.483977805038080078e+02	4.864558927030796222e-08
3.487753861640624677e+02	-1.201786689419763082e-07
3.491529551794920394e+02	6.083114913296207880e-09
3.495304875390234542e+02	-8.671986467733138649e-08
3.499079832315840122e+02	-1.546287045599203692e-08
3.502854422461004447e+02	-8.218830407991772942e-08
3.506628645715000516e+02	3.512920449987830894e-08
3.510402501967095077e+02	-1.209220257761567049e-08
3.514175991106560559e+02	-7.434567125109393783e-08
3.517949113022664847e+02	-1.495164140864633430e-07
3.521721867604679232e+02	-8.731220628512711971e-08
3.525494254741875011e+02	1.846483098962886503e-08
3.529266274323519497e+02	-5.627685429339286490e-08
3.533037926238885120e+02	-4.095842742459253867e-08
3.536809210377239765e+02	6.186866779549487624e-08
3.540580126627855293e+02	1.042545869575471324e-07
3.544350674879999588e+02	1.769412925013925601e-08
3.548120855022945079e+02	-6.876135996256636990e-08
3.551890666945959651e+02	-5.406508128310300544e-08
3.555660110538314598e+02	-8.274668064260101303e-08
3.559429185689280075e+02	-5.257751311476104929e-08
3.563197892288124535e+02	-5.120930515938816179e-08
3.566966230224119840e+02	4.274848725748779839e-08
3.570734199386534442e+02	2.892026431642732068e-08
3.574501799664639634e+02	5.345445388147738213e-08
3.578269030947704437e+02	7.388968142617701482e-07
3.582035893125000143e+02	5.252074475286656939e-08
3.585802386085795206e+02	8.964978329273296436e-08
3.589568509719359781e+02	5.157659473591092204e-08
3.593334263914964595e+02	-9.234100447983120181e-09
3.597099648561880372e+02	3.781256272779931734e-08
3.600864663549374427e+02	-6.800178672475182362e-08
3.604629308766720328e+02	-1.033759274175000104e-07
3.608393584103184821e+02	-1.035080919598293225e-07
3.612157489448039200e+02	-5.628624703197399942e-08
3.615921024690555328e+02	-6.798466830435690730e-08
3.619684189719999381e+02	-5.557419377407548208e-08
3.623446984425644928e+02	9.413330638430959310e-08
3.627209408696759283e+02	5.878223041424223419e-08
3.630971462422614877e+02	-3.113678678572343936e-08
3.634733145492479593e+02	-4.211394915140828024e-08
3.638494457795624726e+02	2.460590175016674941e-08
3.642255399221319863e+02	-4.149562538967523698e-08
3.646015969658835161e+02	-6.382280798655472193e-08
3.649776168997440209e+02	-1.411889791886638946e-07
3.653535997126404595e+02	1.347992493545819858e-08
3.657295453935000182e+02	6.806063773718861273e-08
3.661054539312494285e+02	-8.446845886157118863e-08
3.664813253148159902e+02	1.340345073022298330e-08
3.668571595331264348e+02	-3.028766383031963202e-08
3.672329565751080054e+02	-1.923162155217344425e-08
3.676087164296874903e+02	2.432360495857309733e-09
3.679844390857920189e+02	-1.259421797327738585e-07
3.683601245323484932e+02	-2.927318438685613914e-08
3.687357727582839857e+02	-2.872364068267525390e-08
3.691113837525254553e+02	-4.855201462323225915e-08
3.694869575039999745e+02	-7.773678934242814887e-09
3.698624940016345022e+02	2.203710643175239478e-08
3.702379932343559403e+02	-7.557630559148234857e-09
3.706134551910914752e+02	3.091557234609138188e-08
3.709888798607680087e+02	8.694801802095578492e-08
3.713642672323124998e+02	3.006319079822873222e-08
3.717396172946519641e+02	-6.267967910325615154e-08
3.721149300367134742e+02	-7.068993346288889586e-09
3.724902054474239890e+02	3.843008749205779601e-08
3.728654435157105240e+02	2.899920283170959383e-08
3.732406442305000382e+02	2.881617771950592815e-08
3.736158075807195473e+02	-1.220832062472928851e-07
3.739909335552960101e+02	2.840804896530868145e-08
3.743660221431564423e+02	-5.008992201816821034e-08
3.747410733332279733e+02	-2.397504958133581483e-08
3.751160871144374482e+02	-1.519889114432652388e-08
3.754910634757119965e+02	6.932836474184574297e-08
3.758660024059784632e+02	6.850240038387184631e-08
3.762409038941640347e+02	-4.768505617396223488e-08
3.766157679291954992e+02	2.630807134912315395e-08
3.769905944999999861e+02	-4.652003955160288167e-08
3.773653835955044542e+02	-6.127614757719017000e-09
3.777401352046360330e+02	-5.274444528650696071e-08
3.781148493163215107e+02	-5.199077163458395038e-08
3.784895259194879600e+02	-2.861091122519722713e-08
3.788641650030625101e+02	-4.313386373869836006e-08
3.792387665559719494e+02	-2.040489478374808071e-08
3.796133305671435210e+02	-2.748516641967121958e-08
3.799878570255040131e+02	3.036074689283239735e-08
3.803623459199804984e+02	-3.365008751894340217e-08
3.807367972394999924e+02	-2.618504613609154682e-08
3.811112109729895110e+02	-3.270890642660294431e-08
3.814855871093760129e+02	2.186213952024510052e-08
3.818599256375865139e+02	1.531202338167118235e-09
3.822342265465480295e+02	-3.836272546471234370e-08
3.826084898251874620e+02	-2.490438216844677394e-08
3.829827154624319974e+02	1.480741749253629697e-09
3.833569034472084809e+02	7.264083710883961710e-08
3.837310537684439851e+02	1.458803583744322990e-09
3.841051664150654688e+02	1.416339962612946343e-08
3.844792413760000045e+02	-3.647417395704672973e-08
3.848532786401744374e+02	-4.267433673089632279e-08
3.852272781965160107e+02	-1.111437615272196462e-08
3.856012400339514556e+02	5.741968407242236835e-08
3.859751641414080154e+02	1.372197238812021057e-08
3.863490505078124784e+02	-1.084455845031145454e-08
3.867228991220919170e+02	-1.073816575592992447e-08
3.870967099731734606e+02	-4.651811066086654738e-09
3.874704830499839545e+02	3.117463043508350335e-08
3.878442183414504711e+02	-1.047168563590595338e-08
3.882179158364999694e+02	3.059834159244891647e-08
3.885915755240595217e+02	7.111345837918491322e-09
3.889651973930559734e+02	-9.546634039227080979e-08
3.893387814324165106e+02	-4.376789579062994132e-09
3.897123276310680353e+02	-3.238778020636228746e-08
3.900858359779375064e+02	-2.647980574543591483e-08
3.904593064619519396e+02	-9.771628195288682330e-09
3.908327390720384642e+02	-3.141813993812327916e-08
3.912061337971239823e+02	-5.266855143282960003e-08
3.915794906261354527e+02	-2.009679685670231710e-08
3.919528095479999479e+02	-5.164700796111724546e-08
3.923260905516444836e+02	-3.025331047103943501e-08
3.926993336259960188e+02	1.674362889181586847e-08
3.930725387599815122e+02	1.144264826560595323e-08
3.934457059425279795e+02	6.228358723879223410e-09
3.938188351625624364e+02	-1.389328461064822038e-08
3.941919264090120123e+02	-3.852925249750560364e-08
3.945649796708034955e+02	-5.250892574076315125e-08
3.949379949368640155e+02	-3.729612244282270147e-09
3.953109721961204741e+02	1.063257220312805886e-08
3.956839114375000008e+02	-1.306584144965548515e-08
3.960568126499294976e+02	-3.616296008679476279e-08
3.964296758223359802e+02	-1.273489404041707094e-08
3.968025009436465211e+02	-3.508902055703605107e-09
3.971752880027879655e+02	-2.140430200009650677e-08
3.975480369886874996e+02	5.459684911807399630e-09
3.979207478902720254e+02	-2.544272449521567811e-08
3.982934206964685586e+02	-5.136464022200953388e-08
3.986660553962040012e+02	-7.659533025933148292e-09
3.990386519784054826e+02	5.255239981461641847e-09
3.994112104319999617e+02	-7.509997868467742774e-09
3.997837307459144540e+02	3.887001492492056604e-08
4.001562129090759754e+02	-7.417771809516442327e-09
4.005286569104114847e+02	-4.047524675385242351e-08
4.009010627388479975e+02	-7.289156850704191587e-09
4.012734303833124727e+02	-1.539250821336573289e-08
4.016457598327320397e+02	-2.738050333204124565e-08
4.020180510760334869e+02	1.298271410165489000e-08
4.023903041021440004e+02	-2.710949849394594435e-08
4.027625188999904822e+02	-4.289750510826832282e-08
4.031346954584999480e+02	-7.024838669198633606e-09
4.035068337665994704e+02	-7.007948703570271148e-09
4.038789338132160083e+02	-1.482370268552172584e-08
4.042509955872764635e+02	8.912694836051456461e-10
4.046230190777079656e+02	-6.918062921852333849e-09
4.049950042734374733e+02	-2.244223443524355399e-08
4.053669511633919456e+02	-2.233177097893298781e-08
4.057388597364985117e+02	-3.378167520103474343e-08
4.061107299816839600e+02	8.516861731509676941e-09
4.064825618878755336e+02	-2.572430633106656715e-08
4.068543554439999639e+02	-1.430168118386244632e-08
4.072261106389844940e+02	-2.913564324897758978e-09
4.075978274617559691e+02	-1.785137840282607284e-08
4.079695059012415186e+02	8.483662995790425098e-10
4.083411459463679876e+02	-4.351573035546845126e-08
4.087127475860624486e+02	1.922483832544160552e-08
4.090843108092520310e+02	-1.748045350867844712e-08
4.094558356048634664e+02	4.470989042790899062e-09
