Wavelength	Intensity
[nm]	[uJ]

3.393242799999999875e+02	0.000000000000000000e+00
3.397027618141544849e+02	0.000000000000000000e+00
3.400812072492360016e+02	0.000000000000000000e+00
3.404596162941714965e+02	0.000000000000000000e+00
3.408379889378879852e+02	0.000000000000000000e+00
3.412163251693124835e+02	0.000000000000000000e+00
3.415946249773720069e+02	0.000000000000000000e+00
3.419728883509934576e+02	0.000000000000000000e+00
3.423511152791040217e+02	0.000000000000000000e+00
3.427293057506304308e+02	0.000000000000000000e+00
3.431074597545000415e+02	0.000000000000000000e+00
3.434855772796394717e+02	0.000000000000000000e+00
3.438636583149759076e+02	0.000000000000000000e+00
3.442417028494365354e+02	-0.000000000000000000e+00
3.446197108719479729e+02	-0.000000000000000000e+00
3.449976823714375200e+02	-0.000000000000000000e+00
3.453756173368319651e+02	0.000000000000000000e+00
3.457535157570584943e+02	-0.000000000000000000e+00
3.461313776210440096e+02	-0.000000000000000000e+00
3.465092029177155268e+02	-0.000000000000000000e+00
3.468869916359999479e+02	0.000000000000000000e+00
3.472647437648245159e+02	-0.000000000000000000e+00
3.476424592931160191e+02	0.000000000000000000e+00
3.480201382098014733e+02	0.000000000000000000e+00
3.483977805038080078e+02	-6.686562643535569589e-11
3.487753861640624677e+02	-2.230467197422693565e-07
3.491529551794920394e+02	-5.299862196158361039e-08
3.495304875390234542e+02	4.599195783765754523e-08
3.499079832315840122e+02	-2.000904303403641873e-08
3.502854422461004447e+02	-1.720480842269410974e-08
3.506628645715000516e+02	7.884358034288126597e-08
3.510402501967095077e+02	-1.564772010347368279e-08
3.514175991106560559e+02	-9.349454605646975294e-08
3.517949113022664847e+02	-3.056725768807352077e-08
3.521721867604679232e+02	1.514204369331065646e-08
3.525494254741875011e+02	-4.514380235031679311e-08
3.529266274323519497e+02	-2.983296445503896520e-08
3.533037926238885120e+02	-4.433792583660957384e-08
3.536809210377239765e+02	1.463444242158888223e-08
3.540580126627855293e+02	-2.883449435564064376e-08
3.544350674879999588e+02	1.440121432603870918e-08
3.548120855022945079e+02	-8.643716651207238025e-08
3.551890666945959651e+02	-5.732344521820569553e-08
3.555660110538314598e+02	-1.290358864291066544e-07
3.559429185689280075e+02	-1.115039821608315634e-07
3.563197892288124535e+02	-1.086229136169679938e-07
3.566966230224119840e+02	6.621600464695165859e-08
3.570734199386534442e+02	1.427499748752555981e-07
3.574501799664639634e+02	-2.532351985945868023e-08
3.578269030947704437e+02	1.124880660303153578e-07
3.582035893125000143e+02	8.695487824199708233e-08
3.585802386085795206e+02	9.923148499268283580e-08
3.589568509719359781e+02	7.319801730682063879e-08
3.593334263914964595e+02	2.386651784698426218e-08
3.597099648561880372e+02	4.687276912379580554e-08
3.600864663549374427e+02	3.535692450066896509e-08
3.604629308766720328e+02	-1.177774644936911668e-08
3.608393584103184821e+02	-1.061808696679507179e-07
3.612157489448039200e+02	-2.356378654306450984e-08
3.615921024690555328e+02	-1.178205987974888826e-08
3.619684189719999381e+02	2.330451826605080652e-08
3.623446984425644928e+02	2.290212884191835715e-08
3.627209408696759283e+02	8.994581118546215804e-08
3.630971462422614877e+02	3.367736457558258602e-08
3.634733145492479593e+02	1.114978646977037054e-08
3.638494457795624726e+02	1.105605751257929954e-08
3.642255399221319863e+02	-4.399550606048512760e-08
3.646015969658835161e+02	-2.210633454116364591e-08
3.649776168997440209e+02	3.317825128502242270e-08
3.653535997126404595e+02	-5.494262660705095484e-08
3.657295453935000182e+02	3.280059223557927094e-08
3.661054539312494285e+02	-1.086806901154793164e-07
3.664813253148159902e+02	3.276263453543994247e-08
3.668571595331264348e+02	-5.463904137216351328e-08
3.672329565751080054e+02	-3.828435463631149291e-12
3.676087164296874903e+02	-7.521743961185166413e-08
3.679844390857920189e+02	-3.208693239146485896e-08
3.683601245323484932e+02	-1.054843111003233069e-08
3.687357727582839857e+02	-3.107295687923788329e-08
3.691113837525254553e+02	2.033986826702089614e-08
3.694869575039999745e+02	-1.006452979112381283e-08
3.698624940016345022e+02	1.750706428558098942e-11
3.702379932343559403e+02	-5.859627968695746829e-08
3.706134551910914752e+02	-5.753105439064106507e-08
3.709888798607680087e+02	9.875299003789704919e-12
3.713642672323124998e+02	1.863349785786871724e-08
3.717396172946519641e+02	-6.478084602402466025e-08
3.721149300367134742e+02	-5.477034465982724145e-08
3.724902054474239890e+02	8.180059984678769842e-08
3.728654435157105240e+02	1.796881813314532588e-08
3.732406442305000382e+02	1.063364984574644821e-11
3.736158075807195473e+02	-9.749377657086397670e-08
3.739909335552960101e+02	5.280853073919480938e-08
3.743660221431564423e+02	-1.733168630218502427e-08
3.747410733332279733e+02	2.593656726963545897e-08
3.751160871144374482e+02	2.569945559868925325e-08
3.754910634757119965e+02	5.054786418122518066e-08
3.758660024059784632e+02	2.498525060936856047e-08
3.762409038941640347e+02	-4.955852227311809804e-08
3.766157679291954992e+02	-8.153143293339900342e-09
3.769905944999999861e+02	-2.417643016011039854e-08
3.773653835955044542e+02	3.125880082604756500e-12
3.777401352046360330e+02	-4.670881547340577668e-08
3.781148493163215107e+02	-2.303105985264025095e-08
3.784895259194879600e+02	1.514752328108378192e-08
3.788641650030625101e+02	-1.494275970799431155e-08
3.792387665559719494e+02	7.359000766348658348e-09
3.796133305671435210e+02	-2.185559070159806747e-08
3.799878570255040131e+02	5.028821439253222889e-08
3.803623459199804984e+02	-1.409840863840646515e-08
3.807367972394999924e+02	-2.776408259556641732e-08
3.811112109729895110e+02	-3.426342179224289802e-08
3.814855871093760129e+02	1.355287283415722711e-08
3.818599256375865139e+02	6.726156211521564136e-09
3.822342265465480295e+02	-1.993558364247587691e-08
3.826084898251874620e+02	-1.979402572817914008e-08
3.829827154624319974e+02	1.303617479044431315e-08
3.833569034472084809e+02	-2.590273468088647676e-08
3.837310537684439851e+02	-2.567918174678489327e-08
3.841051664150654688e+02	1.271803626100457854e-08
3.844792413760000045e+02	-1.894970607945919119e-08
3.848532786401744374e+02	-5.042015179890250628e-08
3.852272781965160107e+02	3.759046057772614271e-08
3.856012400339514556e+02	9.332210003588769963e-08
3.859751641414080154e+02	-1.079500334669010490e-12
3.863490505078124784e+02	-3.670607295632768736e-08
3.867228991220919170e+02	6.664707333262388395e-08
3.870967099731734606e+02	2.405574750505775058e-08
3.874704830499839545e+02	-3.579352425305464316e-08
3.878442183414504711e+02	2.361989857723498354e-08
3.882179158364999694e+02	1.755637190509619981e-08
3.885915755240595217e+02	-5.788421701429765846e-09
3.889651973930559734e+02	-6.828838775957521724e-08
3.893387814324165106e+02	1.697601286106182767e-08
3.897123276310680353e+02	1.237219998594114312e-12
3.900858359779375064e+02	5.544961671125273224e-08
3.904593064619519396e+02	-1.103111910923023009e-08
3.908327390720384642e+02	2.176052694738039115e-08
3.912061337971239823e+02	-5.389103226710696905e-09
3.915794906261354527e+02	-1.065322317896594301e-08
3.919528095479999479e+02	5.284763123643700096e-09
3.923260905516444836e+02	-5.241165984036959737e-09
3.926993336259960188e+02	2.593830370136263406e-08
3.930725387599815122e+02	-5.136432673138107265e-09
3.934457059425279795e+02	7.502735860767152372e-13
3.938188351625624364e+02	-1.503576651843568512e-08
3.941919264090120123e+02	-9.914889233710840130e-09
3.945649796708034955e+02	-2.437836497027931013e-08
3.949379949368640155e+02	1.931270229199382310e-08
3.953109721961204741e+02	1.432517920511266616e-08
3.956839114375000008e+02	-4.713839822728577625e-09
3.960568126499294976e+02	-4.653192652603697299e-08
3.964296758223359802e+02	4.131660395731387205e-08
3.968025009436465211e+02	2.271371109404731019e-08
3.971752880027879655e+02	2.240734134608596880e-08
3.975480369886874996e+02	4.450158435201599242e-09
3.979207478902720254e+02	8.797065730785287124e-09
3.982934206964685586e+02	-3.489799847162253055e-08
3.986660553962040012e+02	-1.296407595077594475e-08
3.990386519784054826e+02	1.711523669184187404e-08
3.994112104319999617e+02	-8.480262597374379675e-09
3.997837307459144540e+02	4.212778148492579794e-08
4.001562129090759754e+02	8.365935954097209739e-09
4.005286569104114847e+02	-3.727238785050849428e-08
4.009010627388479975e+02	-1.643791793220497681e-08
4.012734303833124727e+02	-2.040536909691570483e-08
4.016457598327320397e+02	-4.023132919548807431e-09
4.020180510760334869e+02	4.026889443556357915e-09
4.023903041021440004e+02	-5.204789189574003395e-08
4.027625188999904822e+02	-4.380294820913606287e-08
4.031346954584999480e+02	1.586289986625231878e-08
4.035068337665994704e+02	-3.163867526387875014e-08
4.038789338132160083e+02	3.928383341191162854e-09
4.042509955872764635e+02	3.127179306049570908e-08
4.046230190777079656e+02	3.900675892654878269e-08
4.049950042734374733e+02	1.942857193308864956e-08
4.053669511633919456e+02	-1.160430163669785736e-08
4.057388597364985117e+02	-3.851707817887441117e-08
4.061107299816839600e+02	3.825044518308382695e-09
4.064825618878755336e+02	-1.025578061352207585e-11
4.068543554439999639e+02	-8.966319420372176280e-13
4.072261106389844940e+02	7.532466446934250119e-09
4.075978274617559691e+02	-7.483826592277154301e-09
4.079695059012415186e+02	2.606990542689172523e-08
4.083411459463679876e+02	-4.435221197069796105e-08
4.087127475860624486e+02	-2.575256795216159447e-08
4.090843108092520310e+02	-7.322410311421254370e-09
4.094558356048634664e+02	-3.639183125491763427e-09
