Wavelength	Intensity
[nm]	[uJ]

3.393242799999999875e+02	0.000000000000000000e+00
3.397027618141544849e+02	0.000000000000000000e+00
3.400812072492360016e+02	0.000000000000000000e+00
3.404596162941714965e+02	0.000000000000000000e+00
3.408379889378879852e+02	0.000000000000000000e+00
3.412163251693124835e+02	0.000000000000000000e+00
3.415946249773720069e+02	0.000000000000000000e+00
3.419728883509934576e+02	0.000000000000000000e+00
3.423511152791040217e+02	0.000000000000000000e+00
3.427293057506304308e+02	-0.000000000000000000e+00
3.431074597545000415e+02	0.000000000000000000e+00
3.434855772796394717e+02	0.000000000000000000e+00
3.438636583149759076e+02	-0.000000000000000000e+00
3.442417028494365354e+02	-0.000000000000000000e+00
3.446197108719479729e+02	0.000000000000000000e+00
3.449976823714375200e+02	0.000000000000000000e+00
3.453756173368319651e+02	0.000000000000000000e+00
3.457535157570584943e+02	0.000000000000000000e+00
3.461313776210440096e+02	-0.000000000000000000e+00
3.465092029177155268e+02	-0.000000000000000000e+00
3.468869916359999479e+02	0.000000000000000000e+00
3.472647437648245159e+02	-0.000000000000000000e+00
3.476424592931160191e+02	0.000000000000000000e+00
3.480201382098014733e+02	-0.000000000000000000e+00
3.483977805038080078e+02	-2.326772437202601674e-07
3.487753861640624677e+02	-2.186467101108996341e-07
3.491529551794920394e+02	-2.284952128484363323e-08
3.495304875390234542e+02	1.640293660557157594e-07
3.499079832315840122e+02	2.274309088469748103e-08
3.502854422461004447e+02	-4.930689330045570386e-08
3.506628645715000516e+02	3.369474980063569950e-08
3.510402501967095077e+02	-1.355149542916070978e-08
3.514175991106560559e+02	-9.138518752501506597e-08
3.517949113022664847e+02	-1.202528792484637174e-07
3.521721867604679232e+02	-2.817371617090320418e-08
3.525494254741875011e+02	-8.828933124130954904e-08
3.529266274323519497e+02	2.036286904353418943e-09
3.533037926238885120e+02	-1.014198082175001765e-07
3.536809210377239765e+02	4.590617944566900743e-08
3.540580126627855293e+02	-5.571563022434404983e-08
3.544350674879999588e+02	8.845574864229221348e-08
3.548120855022945079e+02	-1.421204053412293319e-07
3.551890666945959651e+02	-2.669557812663489392e-08
3.555660110538314598e+02	1.628418568144812895e-08
3.559429185689280075e+02	-1.096038996386404199e-07
3.563197892288124535e+02	-1.203363477364214172e-07
3.566966230224119840e+02	-3.790276602330892083e-08
3.570734199386534442e+02	1.185694904660797454e-07
3.574501799664639634e+02	-9.952130596381131790e-08
3.578269030947704437e+02	7.670888815235125637e-08
3.582035893125000143e+02	-2.313303024837659184e-08
3.585802386085795206e+02	7.611116008693386049e-08
3.589568509719359781e+02	-2.274392244633842973e-08
3.593334263914964595e+02	-9.388693997474591745e-08
3.597099648561880372e+02	-4.528752147700983136e-08
3.600864663549374427e+02	-1.280438510411272815e-07
3.604629308766720328e+02	-1.162413696884079791e-07
3.608393584103184821e+02	-9.276405628023652347e-08
3.612157489448039200e+02	-5.737048568872172440e-08
3.615921024690555328e+02	-9.261809091341949677e-08
3.619684189719999381e+02	1.611839444432209577e-09
3.623446984425644928e+02	-4.426941701628174818e-08
3.627209408696759283e+02	-5.467261171660621286e-08
3.630971462422614877e+02	-8.832801709095268132e-08
3.634733145492479593e+02	9.072621614737866778e-08
3.638494457795624726e+02	-9.546835936883948797e-09
3.642255399221319863e+02	-2.051344175394502367e-08
3.646015969658835161e+02	-5.376602514189926515e-08
3.649776168997440209e+02	-8.689524273606280608e-08
3.653535997126404595e+02	-5.345149922047223077e-08
3.657295453935000182e+02	1.243384760362930962e-08
3.661054539312494285e+02	-1.398286991703471874e-07
3.664813253148159902e+02	-9.686937920450143137e-08
3.668571595331264348e+02	-1.406461977951489243e-07
3.672329565751080054e+02	-4.192602040204019225e-08
3.676087164296874903e+02	-8.450005547935885108e-08
3.679844390857920189e+02	-1.269130163211964270e-07
3.683601245323484932e+02	-8.308383358463487984e-08
3.687357727582839857e+02	-7.110599546539518211e-08
3.691113837525254553e+02	-1.003599090902839919e-07
3.694869575039999745e+02	-6.904090276260233542e-08
3.698624940016345022e+02	-3.817755211920697233e-08
3.702379932343559403e+02	-7.680274743107339552e-08
3.706134551910914752e+02	-2.744569384794060374e-08
3.709888798607680087e+02	-5.525176860456402500e-08
3.713642672323124998e+02	-4.532545726001833005e-08
3.717396172946519641e+02	-4.502067883436502676e-08
3.721149300367134742e+02	-3.526579802749437984e-08
3.724902054474239890e+02	-7.852642264439969716e-09
3.728654435157105240e+02	-7.069732566033055588e-08
3.732406442305000382e+02	-1.664108102174206117e-08
3.736158075807195473e+02	-8.741755189420144084e-08
3.739909335552960101e+02	5.400183456181915575e-08
3.743660221431564423e+02	-5.957047930099851186e-08
3.747410733332279733e+02	-1.611127918449152898e-08
3.751160871144374482e+02	1.830638580124039290e-08
3.754910634757119965e+02	4.328377277310999879e-08
3.758660024059784632e+02	-7.193222017551035435e-09
3.762409038941640347e+02	-8.149672619775044645e-08
3.766157679291954992e+02	1.098204833320094117e-09
3.769905944999999861e+02	-4.724822156941955474e-08
3.773653835955044542e+02	-6.847326157251673004e-09
3.777401352046360330e+02	-6.901112537091794957e-08
3.781148493163215107e+02	-8.343419990555658285e-08
3.784895259194879600e+02	-1.412617982094677536e-08
3.788641650030625101e+02	-6.623812705243301834e-08
3.792387665559719494e+02	8.362174766313091229e-09
3.796133305671435210e+02	3.738936082114980457e-08
3.799878570255040131e+02	-2.057932143528159411e-08
3.803623459199804984e+02	-6.955043577315232529e-08
3.807367972394999924e+02	-4.764635224307032013e-08
3.811112109729895110e+02	-4.018568699632222543e-08
3.814855871093760129e+02	-5.331208091111615816e-08
3.818599256375865139e+02	-5.289098235201003277e-08
3.822342265465480295e+02	-3.896668338572899943e-08
3.826084898251874620e+02	-5.189558444343863233e-08
3.829827154624319974e+02	8.842759955376270896e-10
3.833569034472084809e+02	7.352021343496085254e-09
3.837310537684439851e+02	-5.050105296178018305e-08
3.841051664150654688e+02	4.536800237860505992e-08
3.844792413760000045e+02	-1.177851600740566401e-08
3.848532786401744374e+02	-8.741186807671679288e-08
3.852272781965160107e+02	-4.931590457058038420e-08
3.856012400339514556e+02	6.307593636877675229e-08
3.859751641414080154e+02	-3.615764851911091025e-08
3.863490505078124784e+02	-4.811243462885078643e-08
3.867228991220919170e+02	-5.227402360163398910e-09
3.870967099731734606e+02	-1.724137920692159634e-08
3.874704830499839545e+02	8.162845088536633578e-10
3.878442183414504711e+02	1.852132754025734952e-08
3.882179158364999694e+02	3.006672208111414934e-08
3.885915755240595217e+02	4.711791094233187296e-08
3.889651973930559734e+02	-9.599229795687726074e-08
3.893387814324165106e+02	-1.054761019461750370e-08
3.897123276310680353e+02	-4.412782100640214203e-08
3.900858359779375064e+02	-1.033952351764156109e-08
3.904593064619519396e+02	3.932211300084688003e-08
3.908327390720384642e+02	1.705866774699219251e-08
3.912061337971239823e+02	-4.776253271895094990e-08
3.915794906261354527e+02	-9.927751794958009833e-09
3.919528095479999479e+02	-3.098207829401382219e-08
3.923260905516444836e+02	-7.792943876643152525e-08
3.926993336259960188e+02	-2.005001992489981952e-08
3.930725387599815122e+02	-5.069326003198442023e-08
3.934457059425279795e+02	-2.468724845908502253e-08
3.938188351625624364e+02	-2.437533588777472162e-08
3.941919264090120123e+02	-5.880666006665305827e-08
3.945649796708034955e+02	-2.857573841982043853e-08
3.949379949368640155e+02	1.513889634322148647e-08
3.953109721961204741e+02	-3.278631932146315060e-08
3.956839114375000008e+02	-2.292084240091074567e-08
3.960568126499294976e+02	-4.589734239983541151e-08
3.964296758223359802e+02	3.735273130726832924e-08
3.968025009436465211e+02	-2.664645106926915734e-08
3.971752880027879655e+02	-1.732216865230148400e-08
3.975480369886874996e+02	9.505580865588303460e-09
3.979207478902720254e+02	-2.142320588956977570e-08
3.982934206964685586e+02	-3.867093041245753223e-08
3.986660553962040012e+02	4.908744096715216789e-09
3.990386519784054826e+02	1.342831134601785197e-08
3.994112104319999617e+02	-2.485592864527373378e-08
3.997837307459144540e+02	-7.852371160581259448e-09
4.001562129090759754e+02	-7.800664631389843727e-09
4.005286569104114847e+02	-2.842200167278221441e-08
4.009010627388479975e+02	5.593788221021570028e-10
4.012734303833124727e+02	-2.801961525127473434e-08
4.016457598327320397e+02	5.698639706167421825e-10
4.020180510760334869e+02	2.469304592708965674e-08
4.023903041021440004e+02	-1.546353733909528721e-08
4.027625188999904822e+02	-5.919790207106390066e-08
4.031346954584999480e+02	-1.927544581595674287e-08
4.035068337665994704e+02	-1.923193876208769543e-08
4.038789338132160083e+02	1.232092846123228667e-08
4.042509955872764635e+02	-7.285086472382313570e-09
4.046230190777079656e+02	4.434979494161749071e-09
4.049950042734374733e+02	-1.113494996242830917e-08
4.053669511633919456e+02	-3.042719641941563776e-08
4.057388597364985117e+02	-3.798456298205176426e-08
4.061107299816839600e+02	-7.129367871256685030e-09
4.064825618878755336e+02	8.111704448726015495e-09
4.068543554439999639e+02	-1.464689786115798827e-08
4.072261106389844940e+02	-2.211308476223506726e-08
4.075978274617559691e+02	-1.819032476700695868e-08
4.079695059012415186e+02	-6.944329157124212847e-09
4.083411459463679876e+02	-3.275452947967836112e-08
4.087127475860624486e+02	-1.421213502676258019e-08
4.090843108092520310e+02	-2.880931256644654058e-08
