Wavelength	Intensity
[nm]	[uJ]

3.393242799999999875e+02	0.000000000000000000e+00
3.397027618141544849e+02	0.000000000000000000e+00
3.400812072492360016e+02	0.000000000000000000e+00
3.404596162941714965e+02	0.000000000000000000e+00
3.408379889378879852e+02	0.000000000000000000e+00
3.412163251693124835e+02	0.000000000000000000e+00
3.415946249773720069e+02	0.000000000000000000e+00
3.419728883509934576e+02	0.000000000000000000e+00
3.423511152791040217e+02	0.000000000000000000e+00
3.427293057506304308e+02	-0.000000000000000000e+00
3.431074597545000415e+02	0.000000000000000000e+00
3.434855772796394717e+02	0.000000000000000000e+00
3.438636583149759076e+02	0.000000000000000000e+00
3.442417028494365354e+02	0.000000000000000000e+00
3.446197108719479729e+02	0.000000000000000000e+00
3.449976823714375200e+02	0.000000000000000000e+00
3.453756173368319651e+02	0.000000000000000000e+00
3.457535157570584943e+02	0.000000000000000000e+00
3.461313776210440096e+02	-0.000000000000000000e+00
3.465092029177155268e+02	-0.000000000000000000e+00
3.468869916359999479e+02	0.000000000000000000e+00
3.472647437648245159e+02	-0.000000000000000000e+00
3.476424592931160191e+02	0.000000000000000000e+00
3.480201382098014733e+02	0.000000000000000000e+00
3.483977805038080078e+02	-8.476124118151116788e-08
3.487753861640624677e+02	-2.273307586124858000e-07
3.491529551794920394e+02	7.596478771217272945e-08
3.495304875390234542e+02	-4.910300443233075239e-08
3.499079832315840122e+02	3.719287597108700128e-08
3.502854422461004447e+02	3.207865607470616366e-08
3.506628645715000516e+02	7.666411479866111321e-08
3.510402501967095077e+02	-2.166346815323909088e-09
3.514175991106560559e+02	-6.441953898377090077e-08
3.517949113022664847e+02	-1.244231343521099930e-07
3.521721867604679232e+02	1.307709369083143612e-08
3.525494254741875011e+02	4.309225683686056650e-08
3.529266274323519497e+02	-2.030426569775745350e-09
3.533037926238885120e+02	-4.635549463495551714e-08
3.536809210377239765e+02	-3.127280064912850401e-08
3.540580126627855293e+02	-1.935335239191151727e-09
3.544350674879999588e+02	1.245123524330685302e-08
3.548120855022945079e+02	-4.519721612420002451e-08
3.551890666945959651e+02	-1.310026458718874163e-07
3.555660110538314598e+02	-4.495239440515790566e-08
3.559429185689280075e+02	-2.979115277884545897e-08
3.563197892288124535e+02	-9.688040442753894148e-08
3.566966230224119840e+02	-8.126433639129284573e-08
3.570734199386534442e+02	1.121069382683898863e-08
3.574501799664639634e+02	-1.722858988558000681e-09
3.578269030947704437e+02	8.579661309152427532e-08
3.582035893125000143e+02	4.800957695930361905e-08
3.585802386085795206e+02	8.514043899765497377e-08
3.589568509719359781e+02	8.373254931178716791e-08
3.593334263914964595e+02	-3.743778170792377388e-08
3.597099648561880372e+02	-7.193474033518452791e-08
3.600864663549374427e+02	-1.312356026280311330e-07
3.604629308766720328e+02	-6.051363159981182977e-08
3.608393584103184821e+02	-1.195902008365425617e-07
3.612157489448039200e+02	-2.517878568088084794e-08
3.615921024690555328e+02	-8.406074597237978344e-08
3.619684189719999381e+02	6.830036007281048074e-08
3.623446984425644928e+02	2.134106205102449933e-08
3.627209408696759283e+02	9.733712572414758126e-09
3.630971462422614877e+02	-1.530899789210957638e-09
3.634733145492479593e+02	-3.499731174432661130e-08
3.638494457795624726e+02	-1.255978510455898010e-08
3.642255399221319863e+02	-1.005234040362054069e-07
3.646015969658835161e+02	3.164611055967941502e-08
3.649776168997440209e+02	6.481068557655266176e-08
3.653535997126404595e+02	-4.544685283776835471e-08
3.657295453935000182e+02	3.130484859723895329e-08
3.661054539312494285e+02	-7.754741185992016459e-08
3.664813253148159902e+02	5.311230908404652188e-08
3.668571595331264348e+02	-8.893730953000973738e-08
3.672329565751080054e+02	-5.575752986197725622e-08
3.676087164296874903e+02	-3.369507668955579385e-08
3.679844390857920189e+02	-1.726483155692436512e-07
3.683601245323484932e+02	3.027324825885340977e-08
3.687357727582839857e+02	8.944693685196956077e-09
3.691113837525254553e+02	-3.190235249197491696e-08
3.694869575039999745e+02	-8.185879543157071420e-08
3.698624940016345022e+02	-4.087668807125620579e-08
3.702379932343559403e+02	-1.087808808497347586e-07
3.706134551910914752e+02	-4.922455874062378850e-08
3.709888798607680087e+02	3.642653811605695133e-08
3.713642672323124998e+02	-1.265520989942296764e-09
3.717396172946519641e+02	-3.827593527479951811e-08
3.721149300367134742e+02	-5.601536399538524461e-08
3.724902054474239890e+02	3.512604128502951448e-08
3.728654435157105240e+02	7.764197628118038911e-09
3.732406442305000382e+02	-4.586362976920111182e-08
3.736158075807195473e+02	-7.209911184635498499e-08
3.739909335552960101e+02	3.399562101316934775e-08
3.743660221431564423e+02	-7.062682167101783346e-08
3.747410733332279733e+02	-1.175153513489736806e-09
3.751160871144374482e+02	1.596779932229043135e-08
3.754910634757119965e+02	9.995587457967156817e-08
3.758660024059784632e+02	4.048642766951269189e-08
3.762409038941640347e+02	7.138519535445787042e-09
3.766157679291954992e+02	3.149452060381565297e-08
3.769905944999999861e+02	-4.139504791586668881e-08
3.773653835955044542e+02	-5.662266002708266850e-08
3.777401352046360330e+02	-2.441357618552180811e-08
3.781148493163215107e+02	-1.048875013467554055e-09
3.784895259194879600e+02	-1.035548779536427047e-09
3.788641650030625101e+02	6.451833652171350314e-09
3.792387665559719494e+02	6.355936685061116956e-09
3.796133305671435210e+02	-3.742457552091980925e-08
3.799878570255040131e+02	6.206477153125622069e-09
3.803623459199804984e+02	-8.011491435388645323e-09
3.807367972394999924e+02	-2.873084841179135934e-08
3.811112109729895110e+02	-2.834378661417178139e-08
3.814855871093760129e+02	-4.837744402582327469e-08
3.818599256375865139e+02	-2.781386556835832022e-08
3.822342265465480295e+02	-4.078297106841192888e-08
3.826084898251874620e+02	-2.729836093663559265e-08
3.829827154624319974e+02	4.472279840332660753e-08
3.833569034472084809e+02	2.499219582504538048e-08
3.837310537684439851e+02	-5.224224679845797467e-08
3.841051664150654688e+02	-1.994581411551495099e-08
3.844792413760000045e+02	-1.981526760197106058e-08
3.848532786401744374e+02	-4.496834326573488484e-08
3.852272781965160107e+02	-1.339323728386427126e-08
3.856012400339514556e+02	6.137627415373900230e-08
3.859751641414080154e+02	-2.550568695197734765e-08
3.863490505078124784e+02	-1.306469817198402588e-08
3.867228991220919170e+02	-1.901946647184572457e-08
3.870967099731734606e+02	-8.213625192437962421e-10
3.874704830499839545e+02	1.111792902765710264e-08
3.878442183414504711e+02	-6.712252543863822267e-09
3.882179158364999694e+02	-6.655836064084669841e-09
3.885915755240595217e+02	-2.396229128344337287e-08
3.889651973930559734e+02	-7.475725706265319228e-08
3.893387814324165106e+02	-1.209259068987195563e-08
3.897123276310680353e+02	-6.372150132140627748e-09
3.900858359779375064e+02	-2.295073358329226448e-08
3.904593064619519396e+02	4.756830881471877110e-09
3.908327390720384642e+02	-1.162457471337473787e-08
3.912061337971239823e+02	-1.689596659774523849e-08
3.915794906261354527e+02	-1.670672627477177458e-08
3.919528095479999479e+02	-1.656951286260699010e-08
3.923260905516444836e+02	-2.167461399605886479e-08
3.926993336259960188e+02	-7.069917500789055810e-10
3.930725387599815122e+02	-7.028776111129784002e-10
3.934457059425279795e+02	-2.606793366760274928e-08
3.938188351625624364e+02	-2.072943871903273677e-08
3.941919264090120123e+02	-4.528424918689143432e-08
3.945649796708034955e+02	-2.990282159514979260e-08
3.949379949368640155e+02	-6.589681567848481410e-10
3.953109721961204741e+02	1.844751140955730824e-08
3.956839114375000008e+02	-2.892036286302018440e-08
3.960568126499294976e+02	-1.924291361095282877e-08
3.964296758223359802e+02	1.774058831560890408e-08
3.968025009436465211e+02	-1.879467463204639245e-08
3.971752880027879655e+02	-6.113451857039819025e-10
3.975480369886874996e+02	2.608295494188567986e-08
3.979207478902720254e+02	-5.003634577191370424e-09
3.982934206964685586e+02	-2.676517797086412028e-08
3.986660553962040012e+02	-9.234970580080589423e-09
3.990386519784054826e+02	-4.867642238544347830e-09
3.994112104319999617e+02	-3.448432533404292822e-08
3.997837307459144540e+02	1.628143149447097481e-08
4.001562129090759754e+02	-3.404705044815254250e-08
4.005286569104114847e+02	-2.126799914496163411e-08
4.009010627388479975e+02	-1.699878157812152485e-08
4.012734303833124727e+02	-4.547992377240362668e-08
4.016457598327320397e+02	-1.671460253334778156e-08
4.020180510760334869e+02	1.555030337729355904e-08
4.023903041021440004e+02	-5.660472066747240448e-08
4.027625188999904822e+02	-5.232076316596804896e-08
4.031346954584999480e+02	1.532254547300386553e-08
4.035068337665994704e+02	-2.822638049235028792e-08
4.038789338132160083e+02	-5.354898569108286297e-10
4.042509955872764635e+02	1.510720076407475061e-08
4.046230190777079656e+02	1.507577301129580232e-08
4.049950042734374733e+02	-1.996657355665743241e-08
4.053669511633919456e+02	-2.373924905128248646e-08
4.057388597364985117e+02	-3.518461872449184149e-08
4.061107299816839600e+02	-8.175045750154278389e-09
4.064825618878755336e+02	-1.950978218492609320e-08
4.068543554439999639e+02	-4.307302383728723467e-09
4.072261106389844940e+02	1.456280136093496190e-08
4.075978274617559691e+02	1.070000131008963009e-08
4.079695059012415186e+02	-5.063995437318822507e-10
4.083411459463679876e+02	-3.006398660482400759e-08
4.087127475860624486e+02	1.421245336108906077e-08
4.090843108092520310e+02	-1.514932840345194479e-08
